user_id,name,age,gender,height_cm,weight_kg,goal,activity_level,steps_per_day,calories_intake,calories_burned,protein_intake_g,carbs_intake_g,fat_intake_g,water_intake_l,sleep_hours,workout_type,workout_duration_min,diet_type,body_fat_pct,heart_rate_avg,blood_pressure_sys,blood_pressure_dia,stress_level,mood,weekly_progress,trainer_assigned,membership_type,last_active_days,bmi
U0445,User445,19,Male,154.0,86.0,Maintain Fitness,Medium,11070,2053,331,49,237.0,48,3.1,8.4,Mixed,141,Vegan,30.6,90,105,93,5,Happy,-1.43,Yes,Premium,13,36.26
U0446,User446,47,Male,154.0,68.0,Maintain Fitness,Medium,6006,2386,726,148,287.0,87,3.7,4.5,Cardio,123,High Protein,19.9,56,138,88,5,Energetic,-0.82,Yes,Free,10,28.67
U0447,User447,64,Female,156.0,81.0,Weight Loss,High,5885,2693,650,151,358.0,113,2.3,7.1,Strength,143,Balanced,13.3,64,125,84,2,Tired,2.69,No,Free,5,33.28
U0448,User448,55,Female,171.0,96.0,Maintain Fitness,High,16964,3081,190,57,318.0,80,3.0,5.5,Cardio,48,Balanced,28.6,76,133,69,2,Happy,2.28,No,Free,1,32.83
U0449,User449,41,Female,173.0,101.0,Muscle Gain,High,10684,1544,944,32,235.0,48,4.2,4.2,Yoga,136,Balanced,29.6,85,133,85,4,Tired,-2.2,No,Premium,38,33.75
U0450,,20,Female,,,Weight Loss,Low,17084,3529,1162,79,,52,2.9,5.4,,74,Keto,21.7,67,141,69,5,Stressed,-1.12,Yes,,32,23.48
U0451,User451,34,Female,155.0,75.0,Maintain Fitness,High,17689,2603,896,146,109.0,112,3.4,6.6,Cardio,116,High Protein,12.5,83,135,85,1,Stressed,2.54,Yes,Free,33,31.22
U0452,User452,43,Male,155.0,59.0,Maintain Fitness,High,9914,2615,913,136,356.0,37,2.4,6.5,Mixed,138,Balanced,33.7,102,133,85,1,Happy,-0.67,Yes,Free,16,24.56
U0453,User453,53,Female,192.0,80.0,Weight Loss,High,12967,2932,781,142,285.0,22,2.6,5.6,Strength,106,Keto,29.1,92,138,94,5,Energetic,-1.1,Yes,Free,39,21.7
U0454,User454,48,mal,173.0,88.0,Muscle Gain,meduim,7411,2880,475,53,294.0,118,1.6,5.6,Strength,32,Vegan,19.2,94,119,78,3,Stressed,1.71,Yes,Free,17,29.4
U0455,User455,59,Female,186.0,91.0,Weight Loss,Low,12497,2944,1004,114,147.0,72,2.2,6.0,Strength,33,Vegan,16.0,91,120,73,1,Stressed,-1.79,Yes,Premium,6,26.3
U0456,User456,26,Male,172.0,53.0,Maintain Fitness,High,12792,2533,874,120,192.0,60,3.9,8.7,Yoga,58,Vegan,20.2,103,120,84,3,Tired,0.79,Yes,Premium,21,17.92
U0457,User457,63,Male,167.0,102.0,Muscle Gain,High,5323,3570,355,48,119.0,26,2.8,8.8,Mixed,20,Balanced,31.2,64,112,83,2,Energetic,0.46,No,Premium,0,36.57
U0458,User458,44,Male,155.0,87.0,Maintain Fitness,Low,14411,1755,977,37,259.0,36,3.5,5.9,Mixed,36,Keto,12.5,74,113,77,2,Tired,2.86,Yes,Free,23,36.21
U0459,User459,41,Female,150.0,93.0,Maintain Fitness,Low,4732,3048,948,95,111.0,64,2.9,4.3,Mixed,122,Balanced,27.3,55,141,79,1,Energetic,-2.04,No,Free,25,41.33
U0460,User460,19,Male,153.0,79.0,Weight Loss,Low,12976,1561,855,64,399.0,66,2.7,3.8,Strength,22,Vegan,25.9,87,128,72,2,Energetic,1.1,No,Premium,27,33.75
U0461,User461,43,Female,183.0,86.0,Weight Loss,High,17833,2639,563,75,334.0,64,4.1,9.0,Yoga,54,Balanced,11.9,72,112,94,3,Energetic,1.83,Yes,Premium,4,25.68
U0462,User462,24,Male,157.0,70.0,Muscle Gain,Medium,7639,1654,1042,84,128.0,83,2.0,5.7,Cardio,134,Vegan,34.8,81,112,81,2,Stressed,-0.47,Yes,Free,40,28.4
U0463,User463,51,Male,150.0,49.0,Weight Loss,High,9465,1549,258,158,229.0,72,1.4,9.5,Yoga,58,Balanced,20.7,94,138,73,4,Tired,2.05,Yes,Premium,41,21.78
U0464,User464,46,Female,187.0,63.0,Maintain Fitness,Medium,17479,2673,819,94,160.0,95,3.4,6.9,Cardio,125,Vegan,19.3,95,109,90,5,Tired,-2.06,Yes,Premium,30,18.02
U0465,User465,34,Female,152.0,106.0,Weight Loss,Low,17884,3601,424,31,339.0,45,4.4,3.7,Cardio,53,High Protein,25.3,72,137,82,2,Tired,1.29,No,Free,28,45.88
U0466,User466,49,Male,157.0,57.0,Maintain Fitness,Medium,4293,2151,923,74,189.0,26,4.3,4.9,Cardio,25,Balanced,17.5,91,105,72,3,Tired,-2.85,Yes,Free,4,23.12
U0467,User467,59,Female,182.0,66.0,Weight Loss,meduim,7583,1539,251,84,178.0,79,1.3,5.6,Mixed,78,Keto,13.3,74,142,81,4,Stressed,-2.86,No,Free,17,19.93
U0468,User468,29,Female,151.0,73.0,Weight Loss,High,12127,2055,1034,125,211.0,106,2.5,4.2,Yoga,43,Keto,33.9,95,136,76,1,Energetic,-0.7,Yes,Free,42,32.02
U0469,User469,40,Male,168.0,95.0,Muscle Gain,Medium,8202,1686,608,77,312.0,113,2.9,9.1,Mixed,102,Balanced,33.3,88,130,80,3,Happy,0.06,Yes,Free,42,33.66
U0470,,33,Male,,,Maintain Fitness,Low,14922,2068,768,73,,31,3.8,3.7,,139,High Protein,31.5,56,134,85,5,Happy,0.83,No,,20,29.89
U0471,User471,49,Female,188.0,50.0,Maintain Fitness,Low,3529,3552,505,84,227.0,60,4.3,4.1,Mixed,145,Vegan,8.2,73,117,77,3,Stressed,1.74,Yes,Premium,14,14.15
U0472,User472,45,Male,155.0,74.0,Weight Loss,Low,11418,3617,660,38,348.0,105,3.4,3.7,Strength,113,High Protein,16.3,78,108,92,1,Energetic,-2.94,Yes,Free,21,30.8
U0473,User473,37,Female,168.0,106.0,Weigh Loss,High,14620,3037,700,141,286.0,42,1.8,4.0,Strength,144,Balanced,13.0,55,139,85,4,Energetic,2.09,Yes,Premium,6,37.56
U0474,User474,23,Male,177.0,94.0,Maintain Fitness,Medium,15529,3133,965,142,308.0,97,1.4,7.3,Strength,80,Keto,35.0,60,128,72,5,Tired,0.8,No,Premium,41,30.0
U0475,User475,19,Female,177.0,79.0,Maintain Fitness,Low,14180,1816,981,158,292.0,34,2.2,9.4,Strength,126,Keto,32.2,68,119,70,4,Stressed,1.48,No,Premium,17,25.22
U0476,User476,31,Male,169.0,97.0,Weight Loss,Medium,10815,1921,673,84,151.0,42,3.8,7.1,Strength,58,Balanced,30.1,80,109,83,1,Energetic,-2.03,Yes,Premium,25,33.96
U0477,User477,41,Female,159.0,95.0,Weight Loss,High,7196,2883,856,66,176.0,27,4.4,6.1,Cardio,148,High Protein,12.4,89,131,75,3,Stressed,-0.6,No,Free,27,37.58
U0478,User478,46,Male,155.0,78.0,Weight Loss,Medium,14768,3140,724,150,131.0,24,2.6,8.1,Mixed,49,High Protein,26.2,101,135,72,4,Energetic,1.79,No,Free,25,32.47
U0479,User479,24,Male,191.0,96.0,Muscle Gain,Low,7978,2335,339,77,383.0,83,1.5,4.4,Yoga,43,High Protein,12.4,98,124,72,2,Energetic,-0.25,No,Free,4,26.32
U0480,User480,23,Male,165.0,108.0,Maintain Fitness,Medium,5133,1966,663,113,211.0,43,2.1,6.1,Strength,120,Vegan,22.9,89,128,66,1,Energetic,1.53,Yes,Free,5,39.67
U0481,User481,21,Male,158.0,81.0,Maintain Fitness,High,5651,3236,642,145,381.0,82,4.4,8.4,Mixed,65,Balanced,19.5,78,107,76,3,Energetic,1.15,No,Free,1,32.45
U0482,User482,59,Male,152.0,95.0,Weigh Loss,High,10662,3397,879,46,333.0,94,4.2,9.5,Cardio,30,Vegan,18.4,66,116,79,2,Stressed,-1.87,Yes,Premium,11,41.12
U0483,User483,30,Female,188.0,102.0,Weight Loss,Low,11502,1436,379,44,219.0,20,2.7,7.7,Mixed,116,Balanced,31.2,69,135,66,5,Energetic,-1.86,No,Free,32,28.86
U0484,User484,44,Female,164.0,79.0,Maintain Fitness,Low,10162,2735,600,98,282.0,41,4.2,8.8,Cardio,18,Keto,32.6,94,115,77,1,Happy,-1.22,Yes,Premium,14,29.37
U0485,User485,50,Male,159.0,45.0,Maintain Fitness,Medium,5262,1410,807,102,365.0,80,2.7,8.4,Cardio,28,Vegan,10.6,99,132,83,1,Energetic,-0.55,Yes,Premium,33,17.8
U0486,User486,41,Female,156.0,109.0,Weigh Loss,Medium,2654,1577,168,117,368.0,114,4.2,8.1,Yoga,94,Balanced,21.1,56,115,70,5,Happy,0.57,Yes,Premium,32,44.79
U0487,User487,28,Male,187.0,49.0,Muscle Gain,High,10451,3771,184,118,167.0,58,2.9,3.7,Yoga,91,High Protein,28.2,74,122,94,1,Tired,-0.07,No,Premium,44,14.01
U0488,User488,53,Male,178.0,72.0,Maintain Fitness,Low,2537,2922,1116,132,143.0,49,1.7,5.7,Yoga,32,Balanced,12.2,93,128,73,5,Happy,-0.64,No,Free,42,22.72
U0489,User489,58,Female,171.0,91.0,Weight Loss,High,5789,3013,602,62,187.0,97,3.2,8.5,Cardio,139,Keto,14.8,78,126,79,1,Happy,0.27,No,Free,27,31.12
U0490,User490,51,Female,158.0,103.0,Weight Loss,High,13026,1548,969,67,205.0,28,4.0,6.9,Yoga,49,High Protein,31.7,68,135,73,3,Tired,2.16,Yes,Premium,25,41.26
U0491,User491,18,Male,180.0,49.0,Muscle Gain,High,8898,2199,779,97,196.0,30,3.7,5.5,Strength,31,Vegan,15.8,87,124,72,1,Energetic,1.29,Yes,Premium,38,15.12
U0492,User492,49,Female,174.0,77.0,Weight Loss,High,2157,1471,1056,102,249.0,74,3.7,7.4,Mixed,127,High Protein,9.4,82,131,82,1,Energetic,1.29,Yes,Free,29,25.43
U0493,User493,21,Male,166.0,55.0,Weight Loss,meduim,11827,2523,730,93,355.0,59,1.3,8.0,Strength,103,Balanced,32.5,88,118,71,4,Stressed,1.5,No,Free,25,19.96
U0494,,42,Male,,,Maintain Fitness,High,12793,3230,1042,69,,116,3.3,9.1,,120,Balanced,19.2,84,130,66,5,Energetic,2.87,Yes,,4,35.64
U0495,User495,56,Male,193.0,51.0,Muscle Gain,High,8328,1485,582,145,360.0,95,3.8,4.0,Cardio,119,Vegan,31.5,61,130,66,4,Energetic,-0.24,No,Premium,37,13.69
U0496,User496,47,Female,154.0,49.0,Muscle Gain,High,5785,3755,255,43,117.0,69,1.6,8.3,Strength,118,Keto,10.3,60,136,71,5,Happy,0.07,Yes,Free,41,20.66
U0497,User497,49,Male,161.0,52.0,Muscle Gain,High,9206,1569,1033,83,367.0,37,4.5,7.5,Mixed,54,High Protein,32.5,61,136,65,2,Happy,-2.56,No,Free,8,20.06
U0498,User498,42,Male,164.0,69.0,Maintain Fitness,Medium,13952,3206,1158,103,238.0,90,2.2,8.8,Cardio,67,Vegan,24.9,80,107,68,5,Stressed,2.91,Yes,Free,37,25.65
U0499,User499,27,Female,171.0,81.0,Weight Loss,Low,6966,3309,864,150,387.0,62,3.2,8.8,Cardio,69,Keto,34.5,58,143,94,5,Energetic,2.05,No,Premium,2,27.7
U0500,User500,49,Female,158.0,58.0,Weight Loss,Medium,16329,3527,259,37,377.0,68,3.7,9.2,Yoga,120,Balanced,24.4,55,122,66,5,Happy,-0.37,No,Premium,36,23.23
U0501,User501,31,Female,152.0,68.0,Maintain Fitness,High,2798,2728,1059,120,385.0,115,1.5,9.1,Mixed,49,Vegan,30.6,60,142,84,3,Stressed,2.07,No,Free,43,29.43
U0502,User502,53,Female,189.0,93.0,Weight Loss,Low,6226,3068,290,157,396.0,40,3.9,6.2,Yoga,63,Balanced,16.3,73,115,90,4,Happy,-0.24,No,Free,12,26.04
U0503,User503,62,Female,169.0,63.0,Maintain Fitness,Low,13908,3367,1023,72,234.0,50,4.4,8.2,Mixed,24,Keto,22.3,58,131,73,3,Happy,-1.74,Yes,Free,22,22.06
U0504,User504,20,Male,181.0,93.0,Muscle Gain,meduim,10535,3782,829,142,270.0,106,1.4,8.7,Mixed,91,Vegan,22.1,91,137,82,4,Happy,2.86,Yes,Premium,9,28.39
U0505,User505,35,Male,171.0,97.0,Maintain Fitness,Low,14939,3508,1145,58,380.0,47,2.4,3.5,Cardio,117,Keto,15.7,90,116,73,5,Happy,-1.78,No,Free,18,33.17
U0506,User506,40,Female,186.0,74.0,Maintain Fitness,High,5311,1696,623,141,235.0,103,1.7,5.5,Mixed,123,Vegan,14.3,100,126,70,3,Happy,1.04,Yes,Premium,25,21.39
U0507,User507,48,Male,184.0,72.0,Maintain Fitness,Medium,9817,3567,846,159,323.0,92,4.4,5.8,Cardio,32,Vegan,28.6,74,130,69,3,Happy,-2.52,No,Premium,15,21.27
U0508,User508,54,Male,167.0,101.0,Maintain Fitness,Low,16093,3114,1061,156,310.0,119,1.6,6.3,Mixed,134,Balanced,18.4,86,133,90,2,Energetic,-1.69,No,Premium,11,36.21
U0509,User509,40,Male,152.0,88.0,Weight Loss,Medium,7540,2850,1060,64,366.0,54,2.8,6.2,Strength,96,Keto,30.5,74,134,93,4,Energetic,1.84,Yes,Premium,20,38.09
U0510,User510,51,Female,158.0,70.0,Muscle Gain,Medium,12956,3078,731,123,121.0,71,2.5,7.5,Yoga,68,High Protein,34.5,90,123,93,5,Tired,-2.5,No,Premium,33,28.04
U0511,User511,58,Female,168.0,64.0,Muscle Gain,High,4437,3256,865,76,210.0,40,4.0,8.1,Yoga,42,High Protein,32.7,57,113,92,2,Happy,1.19,No,Premium,43,22.68
U0512,User512,56,Female,162.0,69.0,Weight Loss,High,12296,1579,978,70,251.0,27,1.8,3.8,Mixed,25,Keto,15.8,76,118,65,2,Stressed,2.46,Yes,Premium,34,26.29
U0513,User513,46,Female,187.0,91.0,Muscle Gain,Low,7327,1899,984,45,219.0,54,1.8,7.3,Mixed,50,Vegan,17.8,101,131,93,3,Stressed,0.49,No,Free,40,26.02
U0514,User514,22,mal,167.0,109.0,Maintain Fitness,Medium,8160,2394,645,109,243.0,112,2.2,6.4,Yoga,86,Vegan,8.1,94,123,70,2,Happy,-0.81,No,Premium,39,39.08
U0515,User515,62,Male,161.0,75.0,Muscle Gain,High,11764,3685,507,129,322.0,49,4.3,8.7,Mixed,137,Keto,8.8,68,110,82,3,Happy,0.49,Yes,Free,43,28.93
U0516,User516,55,Male,152.0,54.0,Weight Loss,Medium,13734,3507,1083,79,274.0,93,2.6,8.9,Strength,64,High Protein,34.8,103,109,67,1,Happy,-0.28,No,Premium,24,23.37
U0517,User517,18,Female,172.0,104.0,Muscle Gain,High,8072,2387,648,32,228.0,21,2.1,6.9,Yoga,142,Keto,30.4,55,123,90,4,Happy,1.13,Yes,Premium,22,35.15
U0518,User518,30,Male,194.0,103.0,Maintain Fitness,High,15806,1428,960,77,272.0,56,3.7,5.5,Cardio,120,High Protein,19.6,67,144,79,2,Stressed,-0.71,No,Premium,6,27.37
U0519,User519,44,Male,192.0,91.0,Maintain Fitness,Low,15835,1851,1036,139,365.0,26,4.2,7.9,Mixed,138,Balanced,25.9,67,109,66,4,Energetic,0.48,No,Free,17,24.69
U0520,User520,20,Male,154.0,69.0,Maintain Fitness,Low,3579,2398,931,103,139.0,68,3.2,9.5,Strength,73,Balanced,31.7,101,133,76,5,Stressed,-1.11,Yes,Free,29,29.09
U0521,User521,25,Male,185.0,92.0,Weight Loss,Low,6318,1500,208,46,141.0,63,1.3,4.3,Yoga,116,Vegan,8.7,76,116,88,3,Tired,2.76,No,Premium,9,26.88
U0522,User522,55,Male,169.0,68.0,Maintain Fitness,meduim,15101,3446,684,154,165.0,79,2.8,7.6,Yoga,122,High Protein,16.9,88,120,87,2,Happy,-2.78,Yes,Premium,43,23.81
U0523,User523,62,mal,163.0,61.0,Weight Loss,Medium,17361,3539,283,62,193.0,67,2.0,4.7,Yoga,44,Balanced,11.1,63,136,76,5,Happy,0.5,Yes,Premium,4,22.96
U0524,User524,30,Male,187.0,57.0,Maintain Fitness,Low,14578,2670,240,57,179.0,40,4.4,5.4,Yoga,128,Vegan,8.7,67,138,85,5,Energetic,0.62,Yes,Free,4,16.3
U0525,User525,52,Male,170.0,50.0,Muscle Gain,Medium,5473,1740,771,72,125.0,113,4.3,6.6,Mixed,96,Keto,11.9,82,123,86,3,Tired,-2.36,No,Premium,33,17.3
U0526,User526,21,Female,185.0,70.0,Muscle Gain,Medium,8372,3220,985,153,375.0,108,3.4,4.9,Cardio,99,Keto,17.3,88,134,69,3,Stressed,0.06,No,Free,8,20.45
U0527,User527,50,mal,174.0,96.0,Muscle Gain,Medium,16723,2699,445,112,196.0,86,4.1,8.4,Strength,139,High Protein,25.6,79,106,75,2,Stressed,1.66,No,Free,19,31.71
U0528,User528,45,Female,158.0,76.0,Muscle Gain,Low,15845,2346,335,100,257.0,101,2.1,6.8,Mixed,95,Balanced,13.9,81,113,68,2,Stressed,2.87,Yes,Premium,37,30.44
U0529,User529,61,mal,185.0,54.0,Muscle Gain,High,16119,2088,1010,87,393.0,38,1.4,7.8,Yoga,115,Balanced,30.1,57,116,78,5,Energetic,-1.81,No,Free,2,15.78
U0530,User530,25,mal,175.0,54.0,Muscle Gain,Medium,11724,1671,744,145,337.0,54,3.8,6.7,Strength,131,Vegan,33.7,89,141,86,2,Happy,0.12,No,Premium,8,17.63
U0531,User531,60,Male,192.0,68.0,Maintain Fitness,High,13128,2883,370,78,266.0,111,1.3,8.9,Cardio,95,Vegan,8.4,75,137,75,4,Energetic,-2.64,No,Premium,36,18.45
U0532,,20,Female,,,Maintain Fitness,Medium,12749,3779,425,58,,89,4.0,6.8,,92,Keto,25.2,86,127,80,5,Stressed,1.3,Yes,,41,28.62
U0533,User533,27,Female,188.0,65.0,Weight Loss,Low,2064,3481,747,54,238.0,80,3.8,7.7,Cardio,54,Keto,8.8,62,137,87,1,Happy,2.18,No,Free,13,18.39
U0534,User534,23,Female,154.0,56.0,Muscle Gain,Medium,7652,3581,992,68,368.0,20,4.5,7.1,Cardio,69,Keto,30.9,71,119,78,5,Energetic,1.5,No,Premium,29,23.61
U0535,User535,44,Male,158.0,96.0,Maintain Fitness,meduim,15577,2692,418,75,272.0,82,1.9,4.3,Cardio,60,High Protein,25.2,82,144,91,1,Tired,0.75,No,Premium,14,38.46
U0536,User536,20,Female,179.0,55.0,Weight Loss,Low,4061,2067,903,104,173.0,54,2.0,4.9,Cardio,19,High Protein,23.3,93,124,93,3,Stressed,-2.35,Yes,Free,39,17.17
U0537,User537,40,Female,185.0,53.0,Weight Loss,Medium,15669,3786,935,53,212.0,98,2.8,5.7,Yoga,61,High Protein,21.4,86,118,65,2,Energetic,1.32,No,Free,42,15.49
U0538,,45,Female,,,Muscle Gain,High,12310,1715,230,63,,32,3.9,4.8,,20,Vegan,30.4,64,136,81,1,Tired,1.77,Yes,,5,42.67
U0539,User539,64,Male,165.0,88.0,Muscle Gain,Medium,11811,1784,1155,68,371.0,26,4.2,3.9,Yoga,32,Keto,10.5,58,142,81,1,Happy,1.1,Yes,Premium,22,32.32
U0540,User540,32,Male,177.0,97.0,Weight Loss,High,6005,3124,533,129,209.0,30,4.0,8.4,Strength,104,Keto,33.5,96,110,73,4,Energetic,-2.19,No,Free,22,30.96
U0541,,28,Male,,,Weight Loss,Medium,10972,1402,509,127,,44,3.2,8.5,,37,Keto,20.6,59,136,94,2,Happy,2.13,No,,9,33.77
U0542,User542,21,Female,150.0,48.0,Weight Loss,Low,9981,3425,969,84,192.0,68,2.8,6.6,Cardio,68,Balanced,29.1,63,130,68,4,Stressed,-2.06,No,Premium,8,21.33
U0543,User543,48,Male,160.0,50.0,Weight Loss,Low,8318,3623,543,136,270.0,44,1.5,5.1,Cardio,77,Keto,16.1,63,123,85,2,Tired,1.32,Yes,Free,31,19.53
U0544,User544,54,Male,162.0,105.0,Muscle Gain,Low,8538,3605,1086,91,310.0,69,2.8,3.9,Cardio,80,Balanced,12.6,75,113,78,3,Energetic,-2.71,No,Free,7,40.01
U0545,User545,59,Male,173.0,66.0,Muscle Gain,Medium,17682,3554,771,114,225.0,109,1.7,5.4,Cardio,125,Vegan,9.2,95,107,66,5,Stressed,-0.21,No,Premium,44,22.05
U0546,User546,36,Male,187.0,95.0,Weigh Loss,Medium,8710,1602,679,123,277.0,59,3.0,5.9,Cardio,19,High Protein,26.6,86,136,93,5,Happy,2.2,No,Free,38,27.17
U0547,User547,55,Female,190.0,93.0,Weigh Loss,Medium,7952,2804,1044,123,135.0,107,1.8,9.0,Strength,147,Balanced,9.4,87,144,81,1,Tired,-2.3,No,Premium,11,25.76
U0548,User548,63,Female,173.0,95.0,Muscle Gain,High,10026,3052,246,70,161.0,99,2.3,3.9,Yoga,122,High Protein,16.1,69,133,68,5,Tired,-0.68,No,Free,0,31.74
U0549,User549,36,Male,155.0,73.0,Maintain Fitness,Low,14621,1484,1189,30,143.0,92,1.6,8.5,Cardio,119,Keto,28.4,93,114,65,3,Happy,1.9,No,Premium,22,30.39
U0550,User550,20,Female,156.0,94.0,Weight Loss,Low,11240,3293,420,139,347.0,52,2.8,6.7,Mixed,31,Keto,24.1,103,139,69,5,Tired,-2.16,No,Premium,35,38.63
U0551,User551,51,Female,153.0,80.0,Maintain Fitness,High,3633,3707,440,125,197.0,57,3.7,7.2,Cardio,98,High Protein,19.1,101,110,72,2,Tired,-1.06,Yes,Premium,13,34.17
U0552,User552,38,Female,162.0,54.0,Maintain Fitness,Medium,10833,2486,1001,58,267.0,23,3.2,6.3,Mixed,117,Keto,20.2,94,109,78,1,Energetic,1.81,No,Free,8,20.58
U0553,User553,27,Female,162.0,90.0,Muscle Gain,Medium,12492,2002,185,125,272.0,61,1.2,7.0,Strength,141,High Protein,17.4,95,109,88,3,Happy,2.71,No,Free,44,34.29
U0554,User554,41,Male,191.0,63.0,Maintain Fitness,High,16899,2577,880,30,153.0,115,2.8,8.7,Strength,92,Vegan,17.9,68,109,71,5,Stressed,2.86,Yes,Premium,1,17.27
U0555,User555,58,Female,177.0,48.0,Maintain Fitness,Medium,4458,3384,251,152,128.0,21,2.2,5.9,Cardio,27,Vegan,24.8,95,111,83,5,Happy,-1.06,Yes,Free,20,15.32
U0556,User556,31,mal,150.0,78.0,Weight Loss,High,10714,3393,944,88,109.0,115,3.1,7.7,Yoga,95,High Protein,26.5,101,128,84,1,Energetic,-1.39,Yes,Free,26,34.67
U0557,User557,56,Male,170.0,85.0,Muscle Gain,Low,5875,2300,591,150,395.0,58,1.7,5.2,Yoga,27,Balanced,16.8,92,122,75,5,Tired,2.83,No,Premium,25,29.41
U0558,User558,49,Female,151.0,51.0,Maintain Fitness,Medium,2601,2627,428,154,129.0,71,3.6,8.5,Cardio,100,Keto,9.5,81,134,92,3,Stressed,0.98,No,Free,23,22.37
U0559,User559,34,Female,162.0,86.0,Muscle Gain,High,5545,2866,163,141,216.0,41,4.5,5.3,Strength,45,Keto,24.9,95,132,80,5,Tired,1.11,No,Premium,9,32.77
U0560,User560,56,Female,160.0,107.0,Muscle Gain,Medium,17665,3059,1058,70,370.0,31,1.7,9.5,Mixed,38,High Protein,9.1,74,130,71,5,Happy,1.24,Yes,Premium,38,41.8
U0561,User561,41,Female,182.0,68.0,Weight Loss,Medium,8000,3781,979,82,201.0,79,1.9,7.9,Yoga,53,Balanced,17.6,77,120,81,4,Happy,-2.02,Yes,Premium,10,20.53
U0562,User562,26,Female,167.0,73.0,Maintain Fitness,High,12485,2320,518,137,341.0,92,3.5,4.3,Yoga,108,Balanced,23.1,58,119,89,4,Happy,1.72,No,Free,37,26.18
U0563,User563,32,Female,189.0,108.0,Weight Loss,High,4940,3183,618,100,384.0,56,1.3,7.5,Mixed,79,High Protein,10.4,55,115,82,3,Stressed,1.51,Yes,Free,35,30.23
U0564,User564,37,Female,151.0,95.0,Weight Loss,High,2341,1946,152,62,148.0,110,4.4,5.5,Strength,145,Vegan,9.4,79,141,74,5,Energetic,2.9,Yes,Premium,37,41.66
U0565,User565,44,Male,168.0,91.0,Muscle Gain,Medium,14059,2298,1113,145,341.0,92,4.0,5.8,Yoga,122,Keto,23.8,74,123,87,4,Energetic,2.14,No,Free,20,32.24
U0566,User566,59,Female,187.0,103.0,Weight Loss,Medium,12393,3722,509,147,388.0,36,2.4,8.8,Yoga,17,Balanced,25.5,68,128,76,3,Energetic,2.84,Yes,Free,30,29.45
U0567,User567,38,Female,156.0,104.0,Muscle Gain,Medium,17390,2676,407,115,241.0,82,2.7,8.3,Yoga,98,Balanced,13.3,91,142,84,5,Stressed,0.26,Yes,Free,21,42.74
U0568,User568,32,Female,188.0,99.0,Weight Loss,High,7940,3447,806,112,228.0,86,1.6,7.7,Strength,106,Keto,33.1,91,137,89,2,Stressed,-2.28,Yes,Premium,31,28.01
U0569,User569,60,Female,183.0,81.0,Maintain Fitness,Medium,17777,3116,1045,57,341.0,30,4.5,8.7,Mixed,124,Keto,30.4,78,134,83,5,Tired,-2.81,No,Free,35,24.19
U0570,User570,62,Female,192.0,49.0,Weight Loss,High,17471,3231,1030,39,202.0,68,2.3,4.9,Strength,56,Vegan,16.5,64,130,73,5,Tired,0.53,Yes,Free,36,13.29
U0571,User571,24,Female,164.0,63.0,Weight Loss,Medium,5537,1549,387,137,369.0,78,2.3,9.2,Strength,48,Vegan,20.5,59,123,77,4,Tired,-2.61,Yes,Premium,16,23.42
U0572,User572,47,Male,182.0,51.0,Weigh Loss,High,5095,1614,943,31,323.0,34,2.9,9.3,Cardio,108,Balanced,17.3,90,143,76,2,Tired,-0.89,Yes,Premium,18,15.4
U0573,User573,60,Male,175.0,47.0,Maintain Fitness,meduim,13674,1738,635,57,344.0,66,2.9,7.8,Yoga,54,High Protein,27.6,96,130,84,2,Stressed,-0.51,No,Free,6,15.35
U0574,User574,40,Male,194.0,56.0,Muscle Gain,Low,5244,1922,533,89,315.0,58,4.5,9.0,Yoga,53,Balanced,12.6,86,134,86,5,Happy,-1.35,No,Premium,43,14.88
U0575,User575,21,Female,187.0,102.0,Maintain Fitness,Low,5420,1624,189,114,187.0,90,1.3,5.2,Cardio,21,Keto,32.5,67,141,73,1,Energetic,1.18,Yes,Premium,24,29.17
U0576,User576,26,mal,164.0,57.0,Weight Loss,High,12597,2840,1163,92,207.0,69,2.4,7.7,Mixed,92,High Protein,17.7,60,106,70,4,Happy,2.2,Yes,Free,34,21.19
U0577,User577,55,Female,184.0,46.0,Muscle Gain,Low,5493,2394,411,59,209.0,38,3.7,8.2,Strength,61,Vegan,25.7,59,105,74,4,Happy,-1.18,No,Free,20,13.59
U0578,User578,24,Male,155.0,92.0,Muscle Gain,High,8112,2493,501,89,261.0,90,3.7,7.9,Yoga,137,Keto,8.7,85,118,76,3,Tired,-2.98,Yes,Free,30,38.29
U0579,User579,57,Female,177.0,76.0,Muscle Gain,High,6391,3679,706,73,295.0,23,3.9,7.0,Mixed,56,High Protein,21.6,61,137,71,2,Energetic,-0.98,Yes,Premium,35,24.26
U0580,User580,23,Female,184.0,82.0,Muscle Gain,High,13809,1734,1094,138,134.0,107,2.9,5.4,Cardio,30,Keto,9.4,86,122,71,3,Tired,0.23,Yes,Premium,6,24.22
U0581,User581,58,Male,180.0,64.0,Weight Loss,High,5705,1799,302,117,393.0,88,4.0,8.5,Strength,130,High Protein,31.9,83,113,87,3,Tired,0.4,Yes,Premium,35,19.75
U0582,User582,42,Male,150.0,100.0,Maintain Fitness,Low,16216,2104,1123,43,173.0,37,3.9,6.6,Strength,27,Vegan,9.7,62,144,79,4,Happy,-0.6,Yes,Premium,1,44.44
